tour_id,url,name,name_original,sport,tour_type,difficulty,distance_m,duration_s,elevation_up_m,elevation_down_m,roundtrip,start_lat,start_lng,start_alt_m,region,description,categories,rating_score
e1232210001,https://www.komoot.com/smarttour/e1232210001,Sierra de los Bígaros Ridge and Lago de la Cueva Loop,Cresta Sierra de los Bígaros y Lago de la Cueva por la Farrapona — circular desde Torrestío,hike,editorial_tour,difficult,20297.175719547897,25297,1044.461615,1044.5223761255081,TRUE,43.04594,-6.045188,1355,San Emiliano,This difficult 12.6-mile circular hike from Torrestío offers panoramic views of Lago de la Cueva and the Sierra de los Bígaros ridge.,"['challenging', 'climb', 'family_friendly', 'intermediate', 'lake', 'mountain_pass', 'natural_monument', 'summit', 'trail', 'viewpoint', 'waterfall']",4
e1232239507,https://www.komoot.com/smarttour/e1232239507,Camín Real de la Mesa Trail (GR 101),Del puerto de San Lorenzo a los Refugios viejos de Braña la Corra — ida y vuelta,hike,editorial_tour,moderate,10251.363328519705,11235,347.3344155168545,347.33441551685473,TRUE,43.141151,-6.195042,1338.3,Teverga,"Hike the moderate 6.4-mile Camín Real de la Mesa Trail (GR 101) through the Parque Natural de Las Ubiñas-La Mesa, gaining 1140 feet in 3 hou","['challenging', 'historical_site', 'hut', 'intermediate', 'mountain_pass', 'natural_monument', 'other_man_made', 'other_natural', 'settlement', 'trail', 'viewpoint']",4.75
e1232241938,https://www.komoot.com/smarttour/e1232241938,Manganeses de la Polvorosa to Bod,Manganeses de la Polvorosa a Bodegas de Zorrilla — circular desde Villabrázaro,mountainbike,editorial_tour,moderate,29234.09311087965,8355,294.1513138808024,294.1513138808025,TRUE,42.054498,-5.729871,718.4,Villabrázaro,This moderate 18.2-mile mountain biking route from Villabrázaro offers countryside views and takes about 2 hours and 19 minutes.,"['historical_site', 'intermediate', 'mtb_park', 'other_man_made', 'summit', 'trail', 'viewpoint']",
e1232281875,https://www.komoot.com/smarttour/e1232281875,Pico de Majalasna Trail,"Ducha de Los Alemanes, Mirador de los Poetas, Reloj de Cela — circular desde Las Dehesas de Cercedilla",hike,editorial_tour,moderate,9690.399255175465,10980,366.02006687542985,368.03003463604705,TRUE,40.771145,-4.06827,1390.4,Cercedilla,"Hike the moderate 6.0-mile Pico de Majalasna Trail in Sierra de Guadarrama National Park, featuring pine forests and panoramic views.","['facilities', 'family_friendly', 'forest', 'historical_site', 'hut', 'intermediate', 'man_made_monument', 'natural_monument', 'other_man_made', 'trail', 'viewpoint', 'waterfall']",4.659999847412109
e1232421845,https://www.komoot.com/smarttour/e1232421845,Benavente and La Polvorosa Valley Loop,Manganeses de la Polvorosa a Monte de Mózar — circular desde Benavente,mountainbike,editorial_tour,moderate,47462.26546747567,12790,242.51149028485486,242.96656576921396,TRUE,41.997205,-5.676299,708.8,Benavente,This moderate 29.5-mile (47.5 km) mountain biking route from Benavente offers a circular journey through agricultural landscapes and open fi,"['castle', 'historical_site', 'intermediate', 'religious_building', 'unknown', 'viewpoint']",
e1232518044,https://www.komoot.com/smarttour/e1232518044,Ruta de la Plata Greenway Trail,Villaveza del Agua a Benavente por la Vía Verde,mountainbike,editorial_tour,easy,22913.95099718228,5185,97.44510721,97.44510721,TRUE,41.920739,-5.678865,701.6,Villaveza Del Agua,This easy 14.2-mile mountain biking route on the Ruta de la Plata Greenway Trail offers varied scenery and historical railway features.,"['bridge', 'castle', 'cycle_way', 'family_friendly', 'historical_site', 'intermediate', 'man_made_monument', 'religious_building', 'trail', 'unknown', 'viewpoint']",4.5
e1232546515,https://www.komoot.com/smarttour/e1232546515,Vía Verde de la Plata Trail,Benavente a Pobladura del Valle — circular,mountainbike,editorial_tour,moderate,34834.7653,8826,209.2970912853027,209.29709128530249,TRUE,41.997205,-5.676299,708.3,Benavente,"Mountain biking the Vía Verde de la Plata Trail offers a moderate 21.6-mile ride through diverse landscapes, taking about 2 hours and 27 min","['castle', 'historical_site', 'intermediate', 'man_made_monument', 'religious_building', 'unknown', 'viewpoint']",3
e1232563315,https://www.komoot.com/smarttour/e1232563315,Vía de la Plata Greenway and Iron Bridge Loop,Puente de Hierro por la Vía Verde — circular desde Benavente,mountainbike,editorial_tour,easy,21933.761220855886,4893,74.55102196676467,76.17041872521952,TRUE,42.003194,-5.67429,722.6,Benavente,This easy 13.6-mile mountain biking loop on the Vía de la Plata Greenway features historic iron bridges and diverse natural scenery.,"['bridge', 'cycle_way', 'family_friendly', 'historical_site', 'man_made_monument', 'religious_building', 'trail', 'unknown']",
e1232891958,https://www.komoot.com/smarttour/e1232891958,Peña del Oso and Montón de Trigo Loop,Peña del Oso por el Montón de Trigo — circular desde Dehesas de Cercedilla,jogging,editorial_tour,difficult,27710.38996392105,16748,1209.9552412364417,1205.974763844907,TRUE,40.767847,-4.069436,1363.9,Cercedilla,This difficult 17.2-mile (27.7 km) jogging route from Dehesas de Cercedilla climbs 3970 feet (1210 metres) to Peña del Oso and Montón de Tri,"['challenging', 'intermediate', 'mountain_pass', 'natural_monument', 'summit', 'viewpoint']",4
e1232925969,https://www.komoot.com/smarttour/e1232925969,La Mujer Muerta Circular Trail,La Mujer Muerta — circular desde Revenga,jogging,editorial_tour,difficult,30521.487293247952,16361,1164.4699228421212,1164.4805848937845,TRUE,40.867645,-4.100893,1170.2,Sierra Norte De Guadarrama,"A difficult 19.0-mile jogging route in Sierra de Guadarrama National Park, featuring the ""La Mujer Muerta"" silhouette and technical terrain.","['challenging', 'natural_monument', 'summit', 'viewpoint']",
e1233381578,https://www.komoot.com/smarttour/e1233381578,Peñalara Circular Trail,Vuelta al macizo de Peñalara desde Puerto de Cotos,jogging,editorial_tour,difficult,16104.519918733886,10471,817.7415075285965,817.7415075285969,TRUE,40.823404,-3.962149,1833.7,Real Sitio De San Ildefonso,Jogging the difficult 10.0-mile Return to the Peñalara massif from Puerto de Cotos offers stunning glacial cirque views and high-mountain ch,"['facilities', 'family_friendly', 'forest', 'hut', 'intermediate', 'lake', 'natural_monument', 'summit', 'trail', 'unknown', 'viewpoint']",
e1233473617,https://www.komoot.com/smarttour/e1233473617,La Pedriza Loop,Circular de la Pedriza (CR-M 1) desde Canto Cochino,jogging,editorial_tour,difficult,17204.059029309487,15406,1121.4916521259572,1121.4916521259572,TRUE,40.749418,-3.896256,1033.1,Manzanares El Real,"This difficult 10.7-mile jogging loop in La Pedriza offers rugged granite terrain, panoramic views, and significant elevation gain.","['challenging', 'climb', 'intermediate', 'natural_monument', 'other_natural', 'summit', 'viewpoint']",
e1233481848,https://www.komoot.com/smarttour/e1233481848,Santovenia del Esla and Bretó Loop,Bretó a Río Esla — circular desde Santovenia del Esla,mountainbike,editorial_tour,moderate,33139.48946962074,9884,228.49581662388937,228.49738214388435,TRUE,41.876873,-5.709871,714.2,Santovenia,"This moderate 20.6-mile mountain biking loop from Santovenia del Esla follows the scenic Esla River, offering varied terrain and river views","['bridge', 'cycle_way', 'family_friendly', 'historical_site', 'intermediate', 'religious_building', 'river', 'settlement', 'trail', 'viewpoint']",
e1233510846,https://www.komoot.com/smarttour/e1233510846,Camino Sanabrés and Agavanzal Reservoir Loop,Camarzana de Tera a El embalse de Nuestra Señora del Agavanzal — circular por el Camino de Santiago,mountainbike,editorial_tour,moderate,35774.06487906585,8901,139.48156541189815,139.1984861392309,TRUE,41.995278,-6.027962,735,Camarzana De Tera,This 22.2-mile (35.8 km) moderate mountain biking loop around the Agavanzal Reservoir offers scenic views and a balanced ride.,"['bridge', 'facilities', 'family_friendly', 'forest', 'historical_site', 'lake', 'man_made_monument', 'other_man_made', 'river', 'settlement', 'trail', 'viewpoint']",
e1233683722,https://www.komoot.com/smarttour/e1233683722,Tera Valley Loop,Camarzana de Tera a Calzadilla de Tera a Villanueva de las Peras — circular desde Santa Croya de Tera,mountainbike,editorial_tour,moderate,35545.407190515056,9617,229.0032232214602,229.0210656816654,TRUE,41.986513,-5.978337,724.5,Santa Croya De Tera,This moderate 22.1-mile (35.5 km) mountain biking route from Santa Croya de Tera explores the varied landscapes of the Tera region.,"['cycle_way', 'family_friendly', 'historical_site', 'intermediate', 'river', 'settlement', 'trail']",
e1233718353,https://www.komoot.com/smarttour/e1233718353,Castro de las Labradas Loop from Brime de Urz,Brime de Urz a Castro de las Labradas — circular,mountainbike,editorial_tour,moderate,38636.35815471288,12499,559.2416795468572,559.4787803549522,TRUE,42.037497,-5.874694,720.1,Brime De Urz,This moderate 24.0-mile mountain biking route from Brime de Urz to Castro de las Labradas offers historical sites and panoramic views.,"['historical_site', 'intermediate', 'religious_building', 'settlement', 'summit', 'viewpoint']",
e1233757762,https://www.komoot.com/smarttour/e1233757762,Alija del Infantado and Castro de,Alija del Infantado a Castro de las Labradas — circular,mountainbike,editorial_tour,moderate,26282.247040915456,7832,443.6425183784389,442.4270943,TRUE,42.139671,-5.835056,736.8,Alija Del Infantado,This moderate 16.3-mile mountain bike route from Infantado to Castro de las Labradas offers a circular ride with historical views.,"['castle', 'family_friendly', 'historical_site', 'intermediate', 'man_made_monument', 'settlement', 'summit', 'viewpoint']",
e1233915744,https://www.komoot.com/smarttour/e1233915744,Fuenfría Valley Loop,Ducha de los Alemanes y Mirador de la Reina — circular desde las Dehesas de Cercedilla,jogging,editorial_tour,difficult,12239.888687102783,6121,509.05417869916164,509.0541786991614,TRUE,40.767921,-4.068765,1369.9,Cercedilla,This difficult 7.6-mile (12.2 km) jogging route in Sierra de Guadarrama National Park features the Ducha de los Alemanes waterfall and Mirad,"['family_friendly', 'forest', 'historical_site', 'intermediate', 'mountain_pass', 'natural_monument', 'trail', 'viewpoint', 'waterfall']",5
e1234000491,https://www.komoot.com/smarttour/e1234000491,Cuerda Larga Trail to La Maliciosa,Alto de Guarramillas (Bola del Mundo) y La Maliciosa — ida y vuelta desde el Puerto de Navacerrada,jogging,editorial_tour,difficult,12656.594380772827,7440,682.1842273749023,682.1842273749028,TRUE,40.789612,-4.001024,1871.9,Real Sitio De San Ildefonso,This difficult 7.9-mile (12.7 km) jogging route from Puerto de Navacerrada summits Alto de Guarramillas (Bola del Mundo) and La Maliciosa.,"['challenging', 'climb', 'intermediate', 'man_made_monument', 'natural_monument', 'religious_building', 'summit', 'viewpoint']",
e1238245071,https://www.komoot.com/smarttour/e1238245071,GR 11.20: Espot to Refugi Josep Maria Blanc Trail,Estany Tort de Peguera y Refugio Josep Maria Blanc desde Espot — Parque Nacional de Aigüestortes i Estany de Sant Maurici,hike,editorial_tour,difficult,15518.198047714175,23232,1002.1461987109701,1002.1461987109697,TRUE,42.574635,1.091047,1307.7,Espot,"A difficult 9.6-mile hike to Estany Tort de Peguera and Refugio Josep Maria Blanc in Aigüestortes National Park, gaining 3288 feet.","['accomodation', 'bridge', 'family_friendly', 'hut', 'intermediate', 'lake', 'natural_monument', 'pub', 'religious_building', 'restaurant', 'settlement', 'viewpoint']",4.800000190734863
e1238549483,https://www.komoot.com/smarttour/e1238549483,Peña Rueda Circular Trail from Lindes,Subida a Peña Rueda — circular desde Lindes,hike,editorial_tour,difficult,13074.88845934753,24710,1272.5452150673946,1272.5452150673946,TRUE,43.084615,-5.904235,923.7,Quirós,"Hike the difficult 8.1-mile Peña Rueda Circular Trail from Lindes, gaining 4175 feet for stunning views in Parque Natural de Las Ubiñas-La M","['challenging', 'intermediate', 'natural_monument', 'other_natural', 'river', 'summit', 'viewpoint']",3.6666667461395264
e1238650075,https://www.komoot.com/smarttour/e1238650075,Royal Trail of Puerto de Ventana,Pico el Comal desde el Puerto de Ventana — Parque Natural de Las Ubiñas-La Mesa,hike,editorial_tour,moderate,8459.242371769898,8767,195.52409473458647,196.14394710291776,TRUE,43.058496,-6.004208,1598.7,San Emiliano,"Hike Pico el Comal from Puerto de Ventana, a moderate 5.3-mile route in Parque Natural de Las Ubiñas-La Mesa with panoramic views.","['intermediate', 'mountain_pass', 'natural_monument', 'summit', 'trail', 'viewpoint']",5
e1238655309,https://www.komoot.com/smarttour/e1238655309,Santa María de Valverde - Camino Sanabrés Loop,Vuelta por las pistas de Santa Maria de Valverde,mountainbike,editorial_tour,moderate,26265.19885564896,7993,219.56111724006826,219.56417508215804,TRUE,41.934644,-5.936624,735.3,Santa María De Valverde,This moderate 16.3-mile mountain biking loop near Santa María de Valverde explores the Tera River valley and a section of the Camino Sanabré,"['cycle_way', 'intermediate', 'mtb_park', 'trail', 'viewpoint']",
e1238715908,https://www.komoot.com/smarttour/e1238715908,Acequia de Lízar and Río Higuerón Trail,"Ruta del río Higuerón — ida y vuelta desde Frigiliana — Parque Natural de las Sierras de Tejeda, Almijara y Alhama",hike,editorial_tour,difficult,19589.30044,23513,580.0997717031181,580.0997717,TRUE,36.790569,-3.897206,282.6,Frigiliana,"This difficult 12.2-mile hike from Frigiliana explores the Higuerón River, featuring riverbed walking and panoramic views.","['cafe', 'challenging', 'facilities', 'family_friendly', 'gorge', 'intermediate', 'natural_monument', 'other_man_made', 'parking', 'restaurant', 'river', 'settlement', 'trail', 'unknown', 'viewpoint', 'waterfall']",4.625
e1239662373,https://www.komoot.com/smarttour/e1239662373,Tres Lagunas Circular from Xinestosu,Ruta del Cabril — circular desde Xinestosu,hike,editorial_tour,difficult,14432.783753587046,21132,760.6798085964763,767.1790195047943,TRUE,43.064006,-6.392501,1158.9,National Park Fuentes del Narcea Degaña e Ibias,This difficult 9.0-mile (14.4 km) circular hiking route from Xinestosu offers panoramic mountain views and a challenging ascent.,"['family_friendly', 'intermediate', 'lake', 'natural_monument', 'settlement', 'trail', 'viewpoint']",5
e1239670030,https://www.komoot.com/smarttour/e1239670030,Gold Trail,Senda del Oro — circular desde San Antolín de Ibias,hike,editorial_tour,moderate,7427.677812775026,8943,362.92736047907766,362.92736047907766,TRUE,43.037726,-6.872978,300.8,Ibias,"Hike the Senda del Oro, a moderate 4.6-mile circular trail from San Antolín de Ibias, exploring Roman gold mines and traditional villages.","['family_friendly', 'historical_site', 'intermediate', 'man_made_monument', 'religious_building', 'settlement', 'viewpoint']",
e1239810377,https://www.komoot.com/smarttour/e1239810377,Pico Tapinón Circular from Tuiza de Arriba,Subida al Pico Tapiñon desde Tuiza de Arriba — circular por el Parque Natural de Las Ubiñas-La Mesa,hike,editorial_tour,moderate,9612.49542,16856,860.1180306820188,860.9089784872924,TRUE,43.027519,-5.917912,1206.2,Lena,"Hike to Pico Tapiñon from Tuiza de Arriba, a 6.0-mile circular route in Parque Natural de Las Ubiñas-La Mesa with 2822 feet of gain.","['challenging', 'family_friendly', 'intermediate', 'natural_monument', 'parking', 'settlement', 'summit', 'trail', 'viewpoint']",3
e1240525709,https://www.komoot.com/smarttour/e1240525709,Medieval Route of Alesga Castle Loop,Senda del Oso por la Cueva Huerta — circular desde Fresnéu,jogging,editorial_tour,difficult,8053.231357076193,3870,354.8014759055949,353.1404222019213,TRUE,43.127071,-6.05962,699.2,Teverga,"Jog the difficult 5.0-mile Medieval Route of Alesga Castle Loop, gaining 1164 feet in 1 hour 4 minutes through historic ruins and scenic val","['cave', 'family_friendly', 'forest', 'gorge', 'intermediate', 'natural_monument', 'other_natural', 'trail']",
e1240532833,https://www.komoot.com/smarttour/e1240532833,Valdemurio Reservoir Bear's Path Loop,Embalse de Valdemurio — circular,jogging,editorial_tour,easy,3289.0390563773444,1398,42.163093059243806,41.41493870479991,TRUE,43.200705,-6.013057,339.2,Quirós,"Enjoy an easy 2.0-mile (3.3 km) circular jogging route around Embalse de Valdemurio, offering scenic views of the reservoir and mountains.","['bridge', 'family_friendly', 'lake', 'other_natural', 'trail', 'viewpoint']",
e1241010577,https://www.komoot.com/smarttour/e1241010577,Madrigueras and Valdeganga Loop via Charco Azul,Madrigueras y Mahora desde Cuasiermas — circular por la Piscifactoría de Bolinches,mountainbike,editorial_tour,moderate,41922.451103496096,11867,296.8253428346195,296.31985011821246,TRUE,39.16681,-1.822453,636.7,Albacete,"This moderate 26.0-mile mountain bike route near Albacete offers varied scenery, including river gorges and the Piscifactoría de Bolinches.","['bridge', 'family_friendly', 'historical_site', 'intermediate', 'lake', 'man_made_monument', 'natural_monument', 'other_natural', 'parking', 'religious_building', 'river', 'settlement', 'trail', 'unknown', 'viewpoint']",
e1241058509,https://www.komoot.com/smarttour/e1241058509,Tarazona de la Mancha and Júcar Valley Loop,Motilleja desde Cuasiermas — circular por el río Júcar,mountainbike,editorial_tour,moderate,61132.31327020543,17700,301.2989860691481,301.8044787855555,TRUE,39.16681,-1.822453,637.2,Albacete,"This moderate 38.0-mile mountain biking route from Cuasiermas follows the Júcar River, offering diverse terrain and scenic views.","['bridge', 'family_friendly', 'historical_site', 'intermediate', 'natural_monument', 'other_natural', 'religious_building', 'river', 'settlement', 'viewpoint']",
e1241076195,https://www.komoot.com/smarttour/e1241076195,Jorquera - Júcar River Loop,Jorquera — circular por el río Júcar,mountainbike,editorial_tour,moderate,33634.471703114745,10623,610.6963509447365,624.2608849859063,TRUE,39.175303,-1.522999,627.2,Jorquera,"This moderate 20.9-mile mountain biking loop in Hoz del Júcar follows the Júcar River, offering diverse terrain and panoramic views.","['canyon', 'castle', 'historical_site', 'intermediate', 'river', 'trail']",
e1241154002,https://www.komoot.com/smarttour/e1241154002,Cabriel River Loop from Villamalea,El Herrumblar desde Villamalea — circular por el Área Recreativa del río Cabriel,mountainbike,editorial_tour,moderate,29609.66870674586,9264,325.03828071921237,325.3876393728193,TRUE,39.362598,-1.604497,735.5,Villamalea,This moderate 18.4-mile mountain biking loop from El Herrumblar explores the scenic Cabriel River Recreational Area and Villamalea.,"['climb', 'historical_site', 'intermediate', 'man_made_monument', 'religious_building', 'trail', 'unknown', 'viewpoint']",5
e1241242211,https://www.komoot.com/smarttour/e1241242211,Pinto - Parque Regional del Sureste Loop,Parque Juan Carlos I a Camino Hondo — circular,jogging,editorial_tour,moderate,13140.93478981625,5572,91.10753155031898,92.38340666566137,TRUE,40.238409,-3.690664,621.1,Pinto,This 8.2 miles (13.1 km) jogging route in Parque Juan Carlos I offers a moderate workout with diverse scenery and art in Madrid.,"['facilities', 'family_friendly', 'intermediate', 'lake', 'other_man_made', 'other_natural', 'parking', 'trail', 'viewpoint', 'wheelchair_accessible']",
e1241945319,https://www.komoot.com/smarttour/e1241945319,Muniellos Lagoons Loop,"Reserva natural integral de Muniellos — circular — Parque Natural de las Fuentes del Narcea, Degaña e Ibias",hike,editorial_tour,difficult,18103.401650797467,25712,855.2521615,849.3414627485577,TRUE,43.035409,-6.681575,687,National Park Fuentes del Narcea Degaña e Ibias,"Hike a difficult 11.2-mile circular route through Spain's largest oak forest, featuring glacial lagoons and ancient trees.","['challenging', 'family_friendly', 'forest', 'intermediate', 'lake', 'natural_monument', 'other_natural', 'river', 'viewpoint', 'waterfall']",4.25
e1242053828,https://www.komoot.com/smarttour/e1242053828,Río Júcar and Embalse del Molinar,El río Júcar desde Villa de Ves — circular por el Embalse del Molinar,mountainbike,editorial_tour,moderate,21654.334345841482,7963,437.41691391935996,439.87409658789073,TRUE,39.222507,-1.260232,749.1,Villa De Ves,"Mountain bike this 13.5-mile moderate loop along the Júcar River, featuring the turquoise Molinar Reservoir and views of Villa de Ves.","['beach', 'castle', 'family_friendly', 'intermediate', 'lake', 'natural_monument', 'river', 'viewpoint']",
e1242057510,https://www.komoot.com/smarttour/e1242057510,Peña Isasa Loop from Palomares,Subida a la Peña Isasa — circular desde Palomares,hike,editorial_tour,moderate,9337.825639219858,13132,650.3911360743991,649.6505698401393,TRUE,42.16028,-2.129063,966.9,"Peñas De Arnedillo, Peñalmonte Y Peña Isasa","Hike the moderate 5.8-mile Ascent to Peña Isasa circular from Palomares, gaining 2134 feet for panoramic views.","['challenging', 'intermediate', 'natural_monument', 'summit', 'trail', 'viewpoint']",
e1242079108,https://www.komoot.com/smarttour/e1242079108,Las Roscas Circuit,Las Roscas y Cueva de la Mora — circular desde Fitero,hike,editorial_tour,moderate,11038.793288468252,10999,197.97149113708946,197.20630139544915,TRUE,42.05568,-1.857645,422,Fitero,"Hike the moderate 6.9-mile Las Roscas y Cueva de la Mora circular trail from Fitero, exploring unique rock formations and a legendary cave.","['bridge', 'castle', 'cave', 'challenging', 'family_friendly', 'gorge', 'historical_site', 'intermediate', 'natural_monument', 'other_man_made', 'other_natural', 'religious_building', 'summit', 'trail', 'viewpoint']",4.400000095367432
e1242091539,https://www.komoot.com/smarttour/e1242091539,Sierra Gorda Trail,Sendero de Sierra Gorda (PR-CU 121) — circular desde Portalrubio de Guadamejud,hike,editorial_tour,easy,6781.921522343662,7119,177.89428632997635,177.4513460199621,TRUE,40.27219,-2.604623,817.9,Alcarria,"Hike the easy 4.2-mile Sendero de Sierra Gorda (PR-CU 121) circular route from Portalrubio de Guadamejud, gaining 584 feet with panoramic vi","['cave', 'intermediate', 'natural_monument', 'trail', 'viewpoint']",
e1242281435,https://www.komoot.com/smarttour/e1242281435,Bosque del Sur - Pinto Loop,Bosque del Sur —  circular Pinto,jogging,editorial_tour,moderate,11142.12966341271,4651,43.49778836131122,43.497788361311336,TRUE,40.258807,-3.703603,599.4,Pinto,This moderate 6.9-mile (11.1 km) jogging route through Bosque del Sur near Pinto offers mostly paved surfaces and a refreshing green environ,"['bridge', 'family_friendly', 'forest', 'intermediate', 'other_man_made', 'other_natural', 'river', 'trail', 'viewpoint']",
e1242330427,https://www.komoot.com/smarttour/e1242330427,Cerro de los Ángeles Loop Trail,Pinto a Cerro de los Ángeles — circular,jogging,editorial_tour,difficult,26592.32098946919,10798,147.99268726208675,148.40678695815257,TRUE,40.241592,-3.70104,612.5,Pinto,"Jog this difficult 16.5-mile (26.6 km) circular route from Pinto to Cerro de los Ángeles, featuring historical sites and city views.","['family_friendly', 'historical_site', 'intermediate', 'man_made_monument', 'religious_building', 'summit', 'viewpoint']",
e1242639649,https://www.komoot.com/smarttour/e1242639649,Altomira Trail,Sierra de Altomira — circular desde Saceda-Trasierra,hike,editorial_tour,moderate,10617.529694325884,11057,261.42960924095155,261.42960924095155,TRUE,40.155821,-2.852986,914,Alcarria,"Moderate 6.6-mile circular hike in Sierra de Altomira, offering panoramic views and unique geological features from Saceda-Trasierra.","['family_friendly', 'forest', 'historical_site', 'intermediate', 'religious_building', 'summit', 'trail', 'viewpoint']",
e1243235769,https://www.komoot.com/smarttour/e1243235769,"Osorno, Valdavia, and Boedo Loop",Castrillo de Villavega desde Osorno la Mayor — circular por el río Valdavia,racebike,editorial_tour,moderate,57727.21059,8326,301.20480694388004,302.3643145153402,TRUE,42.410207,-4.361359,809.2,Osorno La Mayor,"Cycle the moderate 35.9-mile Castrillo de Villavega loop from Osorno la Mayor, following the Río Valdavia past castle ruins.","['castle', 'family_friendly', 'historical_site', 'man_made_monument', 'religious_building', 'unknown']",4.25
e1243263284,https://www.komoot.com/smarttour/e1243263284,Villa Romana de La Olmeda from Osorno la Mayor — circular via Sahagún and Carrión de los Condes,Villa Romana de La Olmeda desde Osorno la Mayor — circular por Sahagún y Carrión de los Condes,racebike,editorial_tour,difficult,137527.42803431247,19852,695.1491684157008,693.9896608442407,TRUE,42.410207,-4.361359,808,Osorno La Mayor,"This difficult 85.5-mile road cycling route explores the historical landscapes of Palencia and León, visiting the Villa Romana de La Olmeda,","['bridge', 'cycle_way', 'family_friendly', 'historical_site', 'intermediate', 'man_made_monument', 'religious_building', 'river', 'settlement', 'unknown']",
e1243308538,https://www.komoot.com/smarttour/e1243308538,Villamediana from Valdeolmillos,Villamediana desde Valdeolmillos — circular por el Monte Rey,racebike,editorial_tour,moderate,42777.181948873455,6575,346.52302489101646,346.6125785275266,TRUE,42.040213,-4.40085,778,Valdeolmillos,"Cycle a moderate 26.6-mile route from Valdeolmillos, gaining 1137 feet, exploring Palencia's charming villages and open countryside.","['historical_site', 'man_made_monument', 'religious_building', 'settlement', 'unknown']",
e1243312989,https://www.komoot.com/smarttour/e1243312989,Parque Norte and Bosque del Sur Loop,Parque Norte a Bosque del Sur — circular desde la estación de tren de Pinto,jogging,editorial_tour,moderate,12138.74384823552,4913,42.741858228319074,42.69219015592489,TRUE,40.24298,-3.703329,609.8,Pinto,"Jog this 7.5-mile (12.1 km) moderate circular route from Pinto train station, connecting Parque Norte and Bosque del Sur.","['facilities', 'family_friendly', 'forest', 'man_made_monument', 'natural_monument', 'other_natural', 'religious_building', 'settlement', 'viewpoint']",
e1243334183,https://www.komoot.com/smarttour/e1243334183,La Tenería I and II Loop,Vuelta por La Tenería I y II de Pinto,jogging,editorial_tour,moderate,6138.416609654624,2289,27.98027461940103,27.98027461940103,TRUE,40.245787,-3.700858,609.6,Pinto,"This moderate 3.8-mile (6.1 km) jogging route through La Tenería I and II in Pinto offers a quick, paved urban and suburban run.","['facilities', 'family_friendly', 'forest', 'other_natural', 'settlement']",5
e1243335509,https://www.komoot.com/smarttour/e1243335509,Astudillo and Puente Fitero Loop,Albergue San Nicolás de Puente Fitero desde Astudillo — circular por el río Pisuerga,racebike,editorial_tour,easy,31478.384901092777,4545,168.07047108625807,169.08184073311884,TRUE,42.190617,-4.291961,799.5,Astudillo,"This easy 19.6-mile (31.5 km) road cycling route from Astudillo follows the Río Pisuerga, passing historic castles and the Albergue San Nico","['bridge', 'castle', 'historical_site', 'hut', 'intermediate', 'man_made_monument', 'religious_building', 'river', 'viewpoint']",
e1243348223,https://www.komoot.com/smarttour/e1243348223,Tour of the center of Pinto from Parque Europa,Vuelta por el centro de Pinto desde el Parque Europa,jogging,editorial_tour,moderate,8496.507266712098,3165,43.416880716783794,43.41688071678368,TRUE,40.253865,-3.690457,600.3,Pinto,"This 5.3-mile (8.5 km) jogging route from Parque Europa explores Pinto's center, offering a moderate workout in about 52 minutes.","['facilities', 'family_friendly', 'intermediate', 'lake', 'man_made_monument', 'natural_monument', 'other_man_made', 'other_natural', 'parking', 'religious_building', 'wheelchair_accessible']",
e1243358734,https://www.komoot.com/smarttour/e1243358734,Cerro San Quilez and Piedra Molón Trail,Cerro San Quilez y Piedra Molón (PR-CU 118) — circular desde Valdeolivas,hike,editorial_tour,moderate,7700.570705491049,8204,222.7272670869172,223.08357372514638,TRUE,40.504569,-2.445882,929.9,Alcarria,"Hike the moderate 4.8-mile Cerro San Quilez and Piedra Molón Trail to explore olive groves, medieval Valdeolivas, and unique rock formations","['family_friendly', 'historical_site', 'intermediate', 'man_made_monument', 'natural_monument', 'religious_building', 'unknown', 'viewpoint']",
e1243408954,https://www.komoot.com/smarttour/e1243408954,Bosque del Sur Loop from La Tenería II,El Bosque del Sur desde La Tenería II — circular,jogging,editorial_tour,moderate,5525.038074439914,2183,23.426664348463646,23.180961600703768,TRUE,40.258807,-3.703603,599.4,Pinto,This 3.4-mile (5.5 km) circular jogging route in Bosque del Sur from La Tenería II offers a moderate workout with 77 feet of elevation gain.,"['family_friendly', 'forest', 'other_natural', 'viewpoint']",
e1243445564,https://www.komoot.com/smarttour/e1243445564,Prados Trail,Pinto a Campo de tiro — circular desde Parque Juan Carlos I,jogging,editorial_tour,moderate,9180.186244690422,3749,25.389093250954033,26.093460747588438,TRUE,40.235806,-3.698417,613.7,Pinto,"This moderate 5.7-mile jogging route from Pinto to Campo de Tiro offers diverse scenery through Parque Juan Carlos I, featuring a lake and s","['facilities', 'family_friendly', 'intermediate', 'lake', 'man_made_monument', 'natural_monument', 'other_man_made', 'other_natural', 'parking', 'religious_building', 'wheelchair_accessible']",
